title,year,journal,authors,doi,labels
Monitoring moisture content in parchment coffee beans during drying using Fourier Transform near infrared (FT-NIR) spectroscopy: A dataset for calibrating chemometric-based models for moisture prediction,2025,Data in Brief,"Ordoñez-Lozano, S. and Collazos-Escobar, G.A. and Bahamón-Monje, A.F. and Gutiérrez-Guzmán, N.",10.1016/j.dib.2025.111436,coffee_drying_stage
Effect of the postharvest processing method on the biochemical composition and sensory analysis of arabica coffee,2020,Engenharia Agricola,"Rodriguez, Y.F.B. and Guzman, N.G. and Hernandez, J.G.",10.1590/1809-4430-ENG.AGRIC.V40N2P177-183/2020,coffee_processing
POSTHARVEST EFFECTS ON THE PHYSICAL QUALITY AND SENSORY CHARACTERISTICS OF COFFEA CANEPHORA,2023,"Acta Scientiarum Polonorum, Technologia Alimentaria","Velásquez, S. and Banchón, C. and Farfán, D. and Guerrero-Casado, J.",10.17306/J.AFS.2023.1181,coffee_quality
POSTHARVEST EFFECTS ON THE PHYSICAL QUALITY AND SENSORY CHARACTERISTICS OF COFFEA CANEPHORA,2023,"Acta Scientiarum Polonorum, Technologia Alimentaria","Velásquez, S. and Banchón, C. and Farfán, D. and Guerrero-Casado, J.",10.17306/J.AFS.2023.1181,coffee_processing
CHANGES IN TEXTURAL PROPERTIES AND COLOR DUE TO THE PROCESSING METHOD OF GREEN COFFEA ARABICA,2022,"Journal of Microbiology, Biotechnology and Food Sciences","Poláková, K. and Bobková, A. and Demianová, A. and Belej, Ľ. and Jurčaga, L. and Bobko, M. and Mesárošová, A. and Žiak, M.",10.55251/jmbfs.9458,coffee_quality
CHANGES IN TEXTURAL PROPERTIES AND COLOR DUE TO THE PROCESSING METHOD OF GREEN COFFEA ARABICA,2022,"Journal of Microbiology, Biotechnology and Food Sciences","Poláková, K. and Bobková, A. and Demianová, A. and Belej, Ľ. and Jurčaga, L. and Bobko, M. and Mesárošová, A. and Žiak, M.",10.55251/jmbfs.9458,coffee_processing
EXPLORING THE SOIL-ASSOCIATED BACTERIAL MICROBIOME OF COFFEE PLANTATIONS IN DIFFERENT REGIONS OF COLOMBIA: A METABARCODING APPROACH,2024,Tropical and Subtropical Agroecosystems,"Gómez-Godínez, L.J. and Ochoa, V. and Faggioli, V. and Cristancho, M.",10.56369/tsaes.5196,coffee_general
"Agricultural Productivity and Multidimensional Poverty Reduction in Colombia: An Analysis of Coffee, Plantain, and Corn Crops",2024,Earth (Switzerland),"Betancourt, J.A. and Florez-Yepes, G.Y. and Garcés-Gómez, Y.A.",10.3390/earth5040032,coffee_general
Increasing the Additional Value of Coffee Cultivation Results in Brebes Regency with a Value Chain Analysis Approach,2022,Quality - Access to Success,"Rastuti, U. and Yunanto, A. and Jatmiko, D.P.",10.47750/QAS/23.188.13,coffee_general
Agricultural zoning of Coffea arabica in Brazil for current and future climate scenarios: implications for the coffee industry,2025,"Environment, Development and Sustainability","Lorençone, J.A. and de Oliveira Aparecido, L.E. and Lorençone, P.A. and Torsoni, G.B. and de Lima, R.F. and da Silva Cabral de Moraes, J.R. and de Souza Rolim, G.",10.1007/s10668-023-04066-3,coffee_general
Efficiency Investigation of Coffee Production Waste Drying by Filtration Method,2024,Journal of Engineering Sciences (Ukraine),"Ivashchuk, O.S. and Atamanyuk, V.M. and Chyzhovych, R.A.",10.21272/jes.2024.11(2).f2,drying_kinetics
Efficiency Investigation of Coffee Production Waste Drying by Filtration Method,2024,Journal of Engineering Sciences (Ukraine),"Ivashchuk, O.S. and Atamanyuk, V.M. and Chyzhovych, R.A.",10.21272/jes.2024.11(2).f2,coffee_drying_stage
"Investigation of Thin-Layer Drying of Coffee Beans Using a Double-Condenser Compression Refrigeration System: Effects of Air Mass Flux, Specific Humidity and Drying Temperature",2023,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,"Dzaky, M.I. and Kosasih, E.A. and Hakim, I.I. and Zikri, A.",10.37934/arfmts.106.1.90103,coffee_quality
"Investigation of Thin-Layer Drying of Coffee Beans Using a Double-Condenser Compression Refrigeration System: Effects of Air Mass Flux, Specific Humidity and Drying Temperature",2023,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,"Dzaky, M.I. and Kosasih, E.A. and Hakim, I.I. and Zikri, A.",10.37934/arfmts.106.1.90103,drying_kinetics
"Investigation of Thin-Layer Drying of Coffee Beans Using a Double-Condenser Compression Refrigeration System: Effects of Air Mass Flux, Specific Humidity and Drying Temperature",2023,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,"Dzaky, M.I. and Kosasih, E.A. and Hakim, I.I. and Zikri, A.",10.37934/arfmts.106.1.90103,coffee_drying_stage
Development and validation of a heated drying air diffusion system to optimize rotary dryers and final coffee quality,2021,PLoS ONE,"Coradi, P.C. and Martens, S. and Rodrigues, H.E. and Leal, A.F. and Da Costa, D.R. and Saath, R. and Borém, F.M.",10.1371/journal.pone.0251312,coffee_quality
Development and validation of a heated drying air diffusion system to optimize rotary dryers and final coffee quality,2021,PLoS ONE,"Coradi, P.C. and Martens, S. and Rodrigues, H.E. and Leal, A.F. and Da Costa, D.R. and Saath, R. and Borém, F.M.",10.1371/journal.pone.0251312,mechanical_drying
Development and validation of a heated drying air diffusion system to optimize rotary dryers and final coffee quality,2021,PLoS ONE,"Coradi, P.C. and Martens, S. and Rodrigues, H.E. and Leal, A.F. and Da Costa, D.R. and Saath, R. and Borém, F.M.",10.1371/journal.pone.0251312,coffee_drying_stage
Effect of temperature on drying kinetics and quality attributes of coffee beans during hot air drying,2025,Journal of the National Science Foundation of Sri Lanka,"Fernando, A.J. and Amaratunga, K.S.P. and Dan, D. and THKR De, S.",10.4038/jnsfsr.v53i3.12590,coffee_quality
Effect of temperature on drying kinetics and quality attributes of coffee beans during hot air drying,2025,Journal of the National Science Foundation of Sri Lanka,"Fernando, A.J. and Amaratunga, K.S.P. and Dan, D. and THKR De, S.",10.4038/jnsfsr.v53i3.12590,drying_kinetics
Effect of temperature on drying kinetics and quality attributes of coffee beans during hot air drying,2025,Journal of the National Science Foundation of Sri Lanka,"Fernando, A.J. and Amaratunga, K.S.P. and Dan, D. and THKR De, S.",10.4038/jnsfsr.v53i3.12590,mechanical_drying
Effect of temperature on drying kinetics and quality attributes of coffee beans during hot air drying,2025,Journal of the National Science Foundation of Sri Lanka,"Fernando, A.J. and Amaratunga, K.S.P. and Dan, D. and THKR De, S.",10.4038/jnsfsr.v53i3.12590,coffee_drying_stage
PHOTOVOLTAIC PLANT TO SUPPLY ENERGY FOR AN ELECTRIC COFFEE DRYER - ENERGY COSTS AND COMPENSATION,2023,Engenharia Agricola,"Konopatzki, E.A. and de Oliveira, C.L. and Marangoni, F. and Edwiges, T. and Christ, D.",10.1590/1809-4430-Eng.Agric.v43nepe20220150/2023,energy_efficiency
PHOTOVOLTAIC PLANT TO SUPPLY ENERGY FOR AN ELECTRIC COFFEE DRYER - ENERGY COSTS AND COMPENSATION,2023,Engenharia Agricola,"Konopatzki, E.A. and de Oliveira, C.L. and Marangoni, F. and Edwiges, T. and Christ, D.",10.1590/1809-4430-Eng.Agric.v43nepe20220150/2023,coffee_drying_stage
Price and quality of coffee (Coffea arabica L.) dried using air dehumidified by convection,2019,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and Camicia, R.G.M.",10.1590/1809-4430-Eng.Agric.v39n5p649-658/2019,coffee_quality
Price and quality of coffee (Coffea arabica L.) dried using air dehumidified by convection,2019,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and Camicia, R.G.M.",10.1590/1809-4430-Eng.Agric.v39n5p649-658/2019,drying_kinetics
Price and quality of coffee (Coffea arabica L.) dried using air dehumidified by convection,2019,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and Camicia, R.G.M.",10.1590/1809-4430-Eng.Agric.v39n5p649-658/2019,mechanical_drying
Price and quality of coffee (Coffea arabica L.) dried using air dehumidified by convection,2019,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and Camicia, R.G.M.",10.1590/1809-4430-Eng.Agric.v39n5p649-658/2019,coffee_drying_stage
Sensory quality of coffea arabica l. Genotypes influenced by postharvest processing,2019,Crop Breeding and Applied Biotechnology,"Barbosa, I.P. and de Oliveira, A.C.B. and Rosado, R.D.S. and Sakiyama, N.S. and Cruz, C.D. and Pereira, A.A.",10.1590/1984-70332019v19n4a60,coffee_general
Sensory quality of coffea arabica l. Genotypes influenced by postharvest processing,2019,Crop Breeding and Applied Biotechnology,"Barbosa, I.P. and de Oliveira, A.C.B. and Rosado, R.D.S. and Sakiyama, N.S. and Cruz, C.D. and Pereira, A.A.",10.1590/1984-70332019v19n4a60,coffee_quality
Sensory quality of coffea arabica l. Genotypes influenced by postharvest processing,2019,Crop Breeding and Applied Biotechnology,"Barbosa, I.P. and de Oliveira, A.C.B. and Rosado, R.D.S. and Sakiyama, N.S. and Cruz, C.D. and Pereira, A.A.",10.1590/1984-70332019v19n4a60,coffee_processing
Coffee beans industrial vibrofluidized bed drying optimization (coffea arabica L.),2019,Revista Mexicana de Ingeniera Quimica,"Ventura-Cruz, S. and Ramírez-Segura, O. and Flores-Alamo, N. and Ramírez-Gerardo, M. and Rodríguez-Ramírez, E.",10.24275/uam/izt/dcbi/revmexingquim/2019v18n2/Ventura,mechanical_drying
Coffee beans industrial vibrofluidized bed drying optimization (coffea arabica L.),2019,Revista Mexicana de Ingeniera Quimica,"Ventura-Cruz, S. and Ramírez-Segura, O. and Flores-Alamo, N. and Ramírez-Gerardo, M. and Rodríguez-Ramírez, E.",10.24275/uam/izt/dcbi/revmexingquim/2019v18n2/Ventura,coffee_drying_stage
Thin-layer drying of parchment Arabica coffee by controlling temperature and relative humidity,2019,Food Science and Nutrition,"Phitakwinai, S. and Thepa, S. and Nilnont, W.",10.1002/fsn3.1144,drying_kinetics
Thin-layer drying of parchment Arabica coffee by controlling temperature and relative humidity,2019,Food Science and Nutrition,"Phitakwinai, S. and Thepa, S. and Nilnont, W.",10.1002/fsn3.1144,mechanical_drying
Thin-layer drying of parchment Arabica coffee by controlling temperature and relative humidity,2019,Food Science and Nutrition,"Phitakwinai, S. and Thepa, S. and Nilnont, W.",10.1002/fsn3.1144,coffee_drying_stage
Microstructure and reconstitution of freeze-dried gum Arabic at a range of concentrations and primary drying temperatures,2020,Food Hydrocolloids,"Malik, N. and Muttakin, S. and Lopez-Quiroga, E. and Watson, N.J. and Fryer, P.J. and Bakalis, S. and Gouseti, O.",10.1016/j.foodhyd.2020.105712,mechanical_drying
Microstructure and reconstitution of freeze-dried gum Arabic at a range of concentrations and primary drying temperatures,2020,Food Hydrocolloids,"Malik, N. and Muttakin, S. and Lopez-Quiroga, E. and Watson, N.J. and Fryer, P.J. and Bakalis, S. and Gouseti, O.",10.1016/j.foodhyd.2020.105712,coffee_drying_stage
"Quality of arabic coffee under different processing systems, drying methods and altitudes",2020,Bioscience Journal,"Do Carmo, K.B. and Do Carmo, J.C.B. and Krause, M.R. and Moreli, A.P. and Lo Monaco, P.A.V.",10.14393/BJ-v36n4a2020-47890,coffee_quality
"Quality of arabic coffee under different processing systems, drying methods and altitudes",2020,Bioscience Journal,"Do Carmo, K.B. and Do Carmo, J.C.B. and Krause, M.R. and Moreli, A.P. and Lo Monaco, P.A.V.",10.14393/BJ-v36n4a2020-47890,coffee_processing
"Quality of arabic coffee under different processing systems, drying methods and altitudes",2020,Bioscience Journal,"Do Carmo, K.B. and Do Carmo, J.C.B. and Krause, M.R. and Moreli, A.P. and Lo Monaco, P.A.V.",10.14393/BJ-v36n4a2020-47890,coffee_drying_stage
Activation Energy Analysis of Coffee Beans Drying Using Double Condenser Refrigeration System,2022,Journal of Physics: Conference Series,"Dzaky, M.I. and Kosasih, E.A. and Fauzi, M.B. and Prabowo, A.T. and Zikri, A. and Wibowo F.C. and Taufik null and Samsudin A. and Budi E. and Indrasari W. and Nasbey H. and Prayitno T.B. and Bakri F. and Muliyati D. and Sanjaya L.A.",10.1088/1742-6596/2377/1/012058,coffee_quality
Activation Energy Analysis of Coffee Beans Drying Using Double Condenser Refrigeration System,2022,Journal of Physics: Conference Series,"Dzaky, M.I. and Kosasih, E.A. and Fauzi, M.B. and Prabowo, A.T. and Zikri, A. and Wibowo F.C. and Taufik null and Samsudin A. and Budi E. and Indrasari W. and Nasbey H. and Prayitno T.B. and Bakri F. and Muliyati D. and Sanjaya L.A.",10.1088/1742-6596/2377/1/012058,heat_pump_drying
Activation Energy Analysis of Coffee Beans Drying Using Double Condenser Refrigeration System,2022,Journal of Physics: Conference Series,"Dzaky, M.I. and Kosasih, E.A. and Fauzi, M.B. and Prabowo, A.T. and Zikri, A. and Wibowo F.C. and Taufik null and Samsudin A. and Budi E. and Indrasari W. and Nasbey H. and Prayitno T.B. and Bakri F. and Muliyati D. and Sanjaya L.A.",10.1088/1742-6596/2377/1/012058,coffee_processing
Activation Energy Analysis of Coffee Beans Drying Using Double Condenser Refrigeration System,2022,Journal of Physics: Conference Series,"Dzaky, M.I. and Kosasih, E.A. and Fauzi, M.B. and Prabowo, A.T. and Zikri, A. and Wibowo F.C. and Taufik null and Samsudin A. and Budi E. and Indrasari W. and Nasbey H. and Prayitno T.B. and Bakri F. and Muliyati D. and Sanjaya L.A.",10.1088/1742-6596/2377/1/012058,mechanical_drying
Activation Energy Analysis of Coffee Beans Drying Using Double Condenser Refrigeration System,2022,Journal of Physics: Conference Series,"Dzaky, M.I. and Kosasih, E.A. and Fauzi, M.B. and Prabowo, A.T. and Zikri, A. and Wibowo F.C. and Taufik null and Samsudin A. and Budi E. and Indrasari W. and Nasbey H. and Prayitno T.B. and Bakri F. and Muliyati D. and Sanjaya L.A.",10.1088/1742-6596/2377/1/012058,coffee_drying_stage
Quality of natural coffee dried under different temperatures and drying rates,2018,Coffee Science,"Borém, F.M. and Isquierdo, E.P. and Alves, G.E. and Ribeiro, D.E. and Siqueira, V.C. and Taveira, J.H.S.",10.25186/cs.v13i2.1410,coffee_quality
Quality of natural coffee dried under different temperatures and drying rates,2018,Coffee Science,"Borém, F.M. and Isquierdo, E.P. and Alves, G.E. and Ribeiro, D.E. and Siqueira, V.C. and Taveira, J.H.S.",10.25186/cs.v13i2.1410,drying_kinetics
Quality of natural coffee dried under different temperatures and drying rates,2018,Coffee Science,"Borém, F.M. and Isquierdo, E.P. and Alves, G.E. and Ribeiro, D.E. and Siqueira, V.C. and Taveira, J.H.S.",10.25186/cs.v13i2.1410,mechanical_drying
Quality of natural coffee dried under different temperatures and drying rates,2018,Coffee Science,"Borém, F.M. and Isquierdo, E.P. and Alves, G.E. and Ribeiro, D.E. and Siqueira, V.C. and Taveira, J.H.S.",10.25186/cs.v13i2.1410,coffee_drying_stage
The influence of hot-air mechanical drying on the sensory quality of specialty Colombian coffee,2023,AIMS Agriculture and Food,"Largo-Avila, E. and Suarez-Rodríguez, C.H. and Montero, J.L. and Strong, M. and Juan, O.-A.",10.3934/AGRFOOD.2023042,coffee_quality
The influence of hot-air mechanical drying on the sensory quality of specialty Colombian coffee,2023,AIMS Agriculture and Food,"Largo-Avila, E. and Suarez-Rodríguez, C.H. and Montero, J.L. and Strong, M. and Juan, O.-A.",10.3934/AGRFOOD.2023042,mechanical_drying
The influence of hot-air mechanical drying on the sensory quality of specialty Colombian coffee,2023,AIMS Agriculture and Food,"Largo-Avila, E. and Suarez-Rodríguez, C.H. and Montero, J.L. and Strong, M. and Juan, O.-A.",10.3934/AGRFOOD.2023042,coffee_drying_stage
Efect of lnf (Cna-cnb) enzyme complex in the drying process and the coffee quality,2020,Coffee Science,"Santos, D.F. and Franco Junior, K.S. and da Silva, C.H. and Neto, J.F.D.S. and Paiva, L.C. and Brigante, G.P.",10.25186/.v15i.1677,coffee_drying_stage
Effect of spray-drying conditions on moisture content and particle size of coffee extract in a prototype dryer,2020,Revista Mexicana de Ingeniera Quimica,"Villegas-Santiago, J. and Gómez-Navarro, F. and Domínguez-Niño, A. and García-Alvarado, M.A. and Salgado-Cervantes, M.A. and Luna-Solano, G.",10.24275/rmiq/Proc767,mechanical_drying
Effect of spray-drying conditions on moisture content and particle size of coffee extract in a prototype dryer,2020,Revista Mexicana de Ingeniera Quimica,"Villegas-Santiago, J. and Gómez-Navarro, F. and Domínguez-Niño, A. and García-Alvarado, M.A. and Salgado-Cervantes, M.A. and Luna-Solano, G.",10.24275/rmiq/Proc767,coffee_drying_stage
Influence of different temperatures and airflows on drying of natural and pulped coffee,2020,Engenharia Agricola,"Alves, G.E. and Borém, F.M. and Andrade, E.T. and Isquierdo, E.P. and Siqueira, V.C. and Dias, C.A.",10.1590/1809-4430-ENG.AGRIC.V40N2P192-200/2020,coffee_quality
Influence of different temperatures and airflows on drying of natural and pulped coffee,2020,Engenharia Agricola,"Alves, G.E. and Borém, F.M. and Andrade, E.T. and Isquierdo, E.P. and Siqueira, V.C. and Dias, C.A.",10.1590/1809-4430-ENG.AGRIC.V40N2P192-200/2020,drying_kinetics
Influence of different temperatures and airflows on drying of natural and pulped coffee,2020,Engenharia Agricola,"Alves, G.E. and Borém, F.M. and Andrade, E.T. and Isquierdo, E.P. and Siqueira, V.C. and Dias, C.A.",10.1590/1809-4430-ENG.AGRIC.V40N2P192-200/2020,coffee_drying_stage
Enhancing rotary dryer efficiency: Adjusting blower speed for optimal temperature stability in coffee bean drying,2025,MethodsX,"Syamsiana, I.N. and Nafisah, N. and Suma, A.D.W. and Fiernaningsih, N. and Amalia, R.N. and Nurwicaksana, W.A.",10.1016/j.mex.2025.103477,drying_kinetics
Enhancing rotary dryer efficiency: Adjusting blower speed for optimal temperature stability in coffee bean drying,2025,MethodsX,"Syamsiana, I.N. and Nafisah, N. and Suma, A.D.W. and Fiernaningsih, N. and Amalia, R.N. and Nurwicaksana, W.A.",10.1016/j.mex.2025.103477,mechanical_drying
Enhancing rotary dryer efficiency: Adjusting blower speed for optimal temperature stability in coffee bean drying,2025,MethodsX,"Syamsiana, I.N. and Nafisah, N. and Suma, A.D.W. and Fiernaningsih, N. and Amalia, R.N. and Nurwicaksana, W.A.",10.1016/j.mex.2025.103477,coffee_drying_stage
"Comparative Life Cycle Assessment (LCA) in the Agri-Food Industry, Focusing on Organic and Conventional Coffee",2024,Sustainability (Switzerland),"Hasan, Y. and Roy, P. and Abbassi, B.",10.3390/su162410819,coffee_processing
Endocarp analysis of a traditional variety of colombian coffee,2019,Coffee Science,"Muñoz, M. and Roa, M. and Correa, R.",10.25186/cs.v14i2.1572,coffee_quality
Endocarp analysis of a traditional variety of colombian coffee,2019,Coffee Science,"Muñoz, M. and Roa, M. and Correa, R.",10.25186/cs.v14i2.1572,coffee_drying_stage
Comparative analysis of drying coffee beans using microwave and conventional oven,2020,Revista Facultad de Ingenieria,"Muñoz-neira, M.J. and Roa-ardila, M.F. and Correa-celi, C.R.",10.17533/udea.redin.20191151,drying_kinetics
Comparative analysis of drying coffee beans using microwave and conventional oven,2020,Revista Facultad de Ingenieria,"Muñoz-neira, M.J. and Roa-ardila, M.F. and Correa-celi, C.R.",10.17533/udea.redin.20191151,mechanical_drying
Comparative analysis of drying coffee beans using microwave and conventional oven,2020,Revista Facultad de Ingenieria,"Muñoz-neira, M.J. and Roa-ardila, M.F. and Correa-celi, C.R.",10.17533/udea.redin.20191151,coffee_drying_stage
Economic analysis of low-temperature grain drying,2019,Emirates Journal of Food and Agriculture,"Santana, P.A. and de Carvalho Lopes, D. and Neto, A.J.S.",10.9755/ejfa.2019.v31.i12.2040,energy_efficiency
Economic analysis of low-temperature grain drying,2019,Emirates Journal of Food and Agriculture,"Santana, P.A. and de Carvalho Lopes, D. and Neto, A.J.S.",10.9755/ejfa.2019.v31.i12.2040,mechanical_drying
Economic analysis of low-temperature grain drying,2019,Emirates Journal of Food and Agriculture,"Santana, P.A. and de Carvalho Lopes, D. and Neto, A.J.S.",10.9755/ejfa.2019.v31.i12.2040,coffee_drying_stage
Modeling effectiveness analysis of momentum and heat transfer in a fixed bed silo-dryer through computational fluid-dynamics,2021,Coffee Science,"Mateus, F.L.B. and Júnior, I.P.",10.25186/.V16I.1902,drying_kinetics
Modeling effectiveness analysis of momentum and heat transfer in a fixed bed silo-dryer through computational fluid-dynamics,2021,Coffee Science,"Mateus, F.L.B. and Júnior, I.P.",10.25186/.V16I.1902,energy_efficiency
Modeling effectiveness analysis of momentum and heat transfer in a fixed bed silo-dryer through computational fluid-dynamics,2021,Coffee Science,"Mateus, F.L.B. and Júnior, I.P.",10.25186/.V16I.1902,mechanical_drying
Modeling effectiveness analysis of momentum and heat transfer in a fixed bed silo-dryer through computational fluid-dynamics,2021,Coffee Science,"Mateus, F.L.B. and Júnior, I.P.",10.25186/.V16I.1902,coffee_drying_stage
Physiological and sensorial quality of arabica coffee subjected to different temperatures and drying airflows,2017,Acta Scientiarum - Agronomy,"Alves, G.E. and Borém, F.M. and Isquierdo, E.P. and Siqueira, V.C. and Cirillo, M.Â. and Pinto, A.C.F.",10.4025/actasciagron.v39i2.31065,coffee_quality
Physiological and sensorial quality of arabica coffee subjected to different temperatures and drying airflows,2017,Acta Scientiarum - Agronomy,"Alves, G.E. and Borém, F.M. and Isquierdo, E.P. and Siqueira, V.C. and Cirillo, M.Â. and Pinto, A.C.F.",10.4025/actasciagron.v39i2.31065,drying_kinetics
Physiological and sensorial quality of arabica coffee subjected to different temperatures and drying airflows,2017,Acta Scientiarum - Agronomy,"Alves, G.E. and Borém, F.M. and Isquierdo, E.P. and Siqueira, V.C. and Cirillo, M.Â. and Pinto, A.C.F.",10.4025/actasciagron.v39i2.31065,mechanical_drying
Physiological and sensorial quality of arabica coffee subjected to different temperatures and drying airflows,2017,Acta Scientiarum - Agronomy,"Alves, G.E. and Borém, F.M. and Isquierdo, E.P. and Siqueira, V.C. and Cirillo, M.Â. and Pinto, A.C.F.",10.4025/actasciagron.v39i2.31065,coffee_drying_stage
Experimental Analysis and Numerical Simulation of Coffee Bean Drying in Packed Beds with Different Coffee Bean Stack Height,2025,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Nasution, G.G. and Zikri, A.",10.37934/arfmts.128.2.122138,drying_kinetics
Experimental Analysis and Numerical Simulation of Coffee Bean Drying in Packed Beds with Different Coffee Bean Stack Height,2025,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Nasution, G.G. and Zikri, A.",10.37934/arfmts.128.2.122138,mechanical_drying
Experimental Analysis and Numerical Simulation of Coffee Bean Drying in Packed Beds with Different Coffee Bean Stack Height,2025,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Nasution, G.G. and Zikri, A.",10.37934/arfmts.128.2.122138,coffee_drying_stage
"Influence of Drying Methods on the Post-Harvest Quality of Coffee: Effects on Physicochemical, Sensory, and Microbiological Composition",2025,Foods,"Abreu, D.J.M.D. and Lorenço, M.S. and Machado, G.G.L. and Silva, J.M. and Azevedo, E.C.D. and Carvalho, E.E.N.",10.3390/foods14091463,solar_drying
"Influence of Drying Methods on the Post-Harvest Quality of Coffee: Effects on Physicochemical, Sensory, and Microbiological Composition",2025,Foods,"Abreu, D.J.M.D. and Lorenço, M.S. and Machado, G.G.L. and Silva, J.M. and Azevedo, E.C.D. and Carvalho, E.E.N.",10.3390/foods14091463,coffee_quality
"Influence of Drying Methods on the Post-Harvest Quality of Coffee: Effects on Physicochemical, Sensory, and Microbiological Composition",2025,Foods,"Abreu, D.J.M.D. and Lorenço, M.S. and Machado, G.G.L. and Silva, J.M. and Azevedo, E.C.D. and Carvalho, E.E.N.",10.3390/foods14091463,drying_kinetics
"Influence of Drying Methods on the Post-Harvest Quality of Coffee: Effects on Physicochemical, Sensory, and Microbiological Composition",2025,Foods,"Abreu, D.J.M.D. and Lorenço, M.S. and Machado, G.G.L. and Silva, J.M. and Azevedo, E.C.D. and Carvalho, E.E.N.",10.3390/foods14091463,mechanical_drying
"Influence of Drying Methods on the Post-Harvest Quality of Coffee: Effects on Physicochemical, Sensory, and Microbiological Composition",2025,Foods,"Abreu, D.J.M.D. and Lorenço, M.S. and Machado, G.G.L. and Silva, J.M. and Azevedo, E.C.D. and Carvalho, E.E.N.",10.3390/foods14091463,coffee_drying_stage
Improving Coffee Bean Drying Performance Using Polydryer (Dryer Assisted with Superabsorbent Polymer),2024,International Journal of Chemical Engineering,"Abidin, A.Z. and Steven, S. and Yemensia, E.V. and Satyodriyani, K.R. and Syahriani, W.F. and Abidin, T. and Putra, R.P.",10.1155/2024/1559845,drying_kinetics
Improving Coffee Bean Drying Performance Using Polydryer (Dryer Assisted with Superabsorbent Polymer),2024,International Journal of Chemical Engineering,"Abidin, A.Z. and Steven, S. and Yemensia, E.V. and Satyodriyani, K.R. and Syahriani, W.F. and Abidin, T. and Putra, R.P.",10.1155/2024/1559845,coffee_drying_stage
The influence of natrural fermentation on coffee drink quality,2020,Coffee Science,"Pereira, L.F.B. and Franco Junior, K.S. and Barbosa, C.K.R.",10.25186/.v15i.1673,coffee_processing
The influence of natrural fermentation on coffee drink quality,2020,Coffee Science,"Pereira, L.F.B. and Franco Junior, K.S. and Barbosa, C.K.R.",10.25186/.v15i.1673,coffee_drying_stage
Physical and sensorial quality of arabica coffee cultivars submitted to two types of post-harvesting processing,2023,Coffee Science,"Alixandre, R.D. and Alixandre, F.T. and de Lima, P.A.M. and Fornazier, M.J. and Krohling, C.A. and Do Amaral, J.F.T. and Guarçoni, R.C. and da Silva Dias, R. and Venturini, C.F. and Macette, H.A. and Zandonadi, C.U. and Viçosi, D.B.",10.25186/.v18i.2081,coffee_processing
Simulation of temperature and air flow distribution in coffee drying chamber using low enthalpy geothermal energy resource with thermosiphon technology,2024,AIP Conference Proceedings,"Hakim, I.I. and Palupi, I.D. and Putra, N. and Ariyadi H.M. and Indarto null and Kamal S. and Saptoadi H. and Deendarlianto null",10.1063/5.0188419,drying_kinetics
Simulation of temperature and air flow distribution in coffee drying chamber using low enthalpy geothermal energy resource with thermosiphon technology,2024,AIP Conference Proceedings,"Hakim, I.I. and Palupi, I.D. and Putra, N. and Ariyadi H.M. and Indarto null and Kamal S. and Saptoadi H. and Deendarlianto null",10.1063/5.0188419,energy_efficiency
Simulation of temperature and air flow distribution in coffee drying chamber using low enthalpy geothermal energy resource with thermosiphon technology,2024,AIP Conference Proceedings,"Hakim, I.I. and Palupi, I.D. and Putra, N. and Ariyadi H.M. and Indarto null and Kamal S. and Saptoadi H. and Deendarlianto null",10.1063/5.0188419,mechanical_drying
Simulation of temperature and air flow distribution in coffee drying chamber using low enthalpy geothermal energy resource with thermosiphon technology,2024,AIP Conference Proceedings,"Hakim, I.I. and Palupi, I.D. and Putra, N. and Ariyadi H.M. and Indarto null and Kamal S. and Saptoadi H. and Deendarlianto null",10.1063/5.0188419,coffee_drying_stage
The effect of drying temperature on cup quality of coffee subjected to mechanical drying,2021,Journal of Plantation Crops,"Sandeep, T.N. and Channabasamma, B.B. and Gopinandhan, T.N. and Nagaraja, J.S.",10.25081/jpc.2021.v49.i1.7059,coffee_quality
The effect of drying temperature on cup quality of coffee subjected to mechanical drying,2021,Journal of Plantation Crops,"Sandeep, T.N. and Channabasamma, B.B. and Gopinandhan, T.N. and Nagaraja, J.S.",10.25081/jpc.2021.v49.i1.7059,mechanical_drying
